athlete_id,sex,height_cm,weight_kg,province,has_anthro,lifetime_pb,cutoff_16_group,cutoff_17_group,cutoff_18_group,cutoff_19_group,cutoff_20_group,cutoff_21_group,cutoff_22_group,cutoff_23_group,cutoff_24_group,cutoff_25_group,cutoff_26_group
bc3fcc5ab0bbd19f,F,,,P26,False,12.27,excluded,excluded,excluded,A,A,A,A,A,A,B,B
6e0582e975bf3614,M,,,P23,False,11.11,excluded,excluded,A,B,B,B,B,B,B,B,B
d3ce2c0dba90d937,M,,,P09,False,10.54,excluded,excluded,excluded,A,A,A,B,B,B,B,B
d299ad2738ba212a,M,164.0,65.0,P20,True,12.26,excluded,excluded,A,B,B,B,B,B,B,B,B
f15f2d10c64c8098,F,,,P28,False,12.22,A,B,B,B,B,B,B,B,B,B,B
46b3141f7f1c7433,M,,,P14,False,11.03,excluded,excluded,A,B,B,B,B,B,B,B,B
3cd64fe99ec1bfba,M,,,P14,False,11.2,A,B,B,B,B,B,B,B,B,B,B
7853b105e3f0a3af,M,,,,False,11.39,A,B,B,B,B,B,B,B,B,B,B
be16e40987cf18f7,M,,,P20,False,11.07,A,A,B,B,B,B,B,B,B,B,B
6ad4eaa502ed0c37,M,,,P14,False,11.97,excluded,excluded,A,B,B,B,B,B,B,B,B
e030113c02c77ca4,F,,,P23,False,12.19,A,A,B,B,B,B,B,B,B,B,B
c397dc1071194461,M,,,,False,11.61,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
5c75717b5b753d8d,M,180.0,75.0,,True,11.02,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B,B
3d6056ad2b15100c,M,170.0,60.0,P20,True,10.86,excluded,excluded,A,A,A,A,A,B,B,B,B
3185be4406f0023e,M,175.0,65.0,P10,True,11.27,A,B,B,B,B,B,B,B,B,B,B
a72ff7537e2472a8,M,179.0,70.0,,True,11.85,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
59b3ca4c6327c8d9,F,,,,False,13.33,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
26d38ea0e522b883,M,178.0,60.0,P23,True,10.7,excluded,A,B,B,B,B,B,B,B,B,B
71339553072581dc,F,173.0,55.0,P07,True,12.16,A,A,B,B,B,B,B,B,B,B,B
2bc8f7c7cc42e62f,F,168.0,56.0,P26,True,12.33,excluded,A,A,A,A,A,B,B,B,B,B
c7eea563045e3510,F,,,P28,False,12.75,excluded,excluded,A,B,B,B,B,B,B,B,B
b6135a0216289de7,M,,,P23,False,11.63,A,B,B,B,B,B,B,B,B,B,B
b20fe5e9044ef6ff,M,,,P10,False,11.1,A,B,B,B,B,B,B,B,B,B,B
0d1ea575694a0c04,F,,,P03,False,11.75,A,A,B,B,B,B,B,B,B,B,B
24a2e8e82ac1ce0e,M,,,P14,False,10.89,excluded,excluded,excluded,A,A,B,B,B,B,B,B
f12f97e11ffa87ee,M,,,P15,False,10.88,excluded,excluded,A,B,B,B,B,B,B,B,B
99b5651e009013d9,M,,,,False,13.18,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
3fc9619922e0ca93,M,,,P19,False,11.57,excluded,excluded,B,B,B,B,B,B,B,B,B
6d3ee7c3170c2c5f,M,,,P20,False,11.51,excluded,B,B,B,B,B,B,B,B,B,B
adf53e798af466bd,M,,,P17,False,11.41,excluded,excluded,excluded,excluded,B,B,B,B,B,B,B
59668ab26d5c707a,M,,,,False,11.24,excluded,A,A,B,B,B,B,B,B,B,B
4e7f220f1029c9e1,M,,,,False,11.5,excluded,excluded,excluded,B,B,B,B,B,B,B,B
fb345a37e94498b6,M,,,,False,11.0,B,B,B,B,B,B,B,B,B,B,B
37fa9958c9cd9cad,M,,,P00,False,11.31,A,A,B,B,B,B,B,B,B,B,B
a09c359717292c38,M,,,,False,12.43,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
279d54aab8a9576d,F,,,P21,False,12.17,excluded,excluded,A,B,B,B,B,B,B,B,B
5a029aedcfaa06da,M,,,P20,False,11.25,excluded,excluded,A,B,B,B,B,B,B,B,B
62e2d33423153b6a,F,,,P17,False,13.45,excluded,excluded,A,B,B,B,B,B,B,B,B
920f7e02e680b9ff,M,,,P14,False,12.95,A,B,B,B,B,B,B,B,B,B,B
f708112d678f42e5,F,167.0,50.0,P16,True,12.37,excluded,excluded,A,A,B,B,B,B,B,B,B
d4067d9821358737,F,,,,False,13.19,A,B,B,B,B,B,B,B,B,B,B
c34ceecccd2c9a37,F,,,P26,False,12.43,excluded,excluded,A,B,B,B,B,B,B,B,B
f46cfb81bc17d42d,F,,,P10,False,13.86,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
8ed9643e2727c4b8,M,,,P12,False,11.71,A,B,B,B,B,B,B,B,B,B,B
c48dc06e5e9be010,F,,,,False,13.11,A,B,B,B,B,B,B,B,B,B,B
095d0658bf9a0f89,M,,,,False,11.06,excluded,excluded,A,B,B,B,B,B,B,B,B
075f55336c260338,M,170.0,55.0,P10,True,11.23,excluded,excluded,A,B,B,B,B,B,B,B,B
7536e1b8521b6d90,M,,,P20,False,11.61,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
32f69b4ddcd52364,M,177.0,65.0,P14,True,11.3,excluded,excluded,A,A,B,B,B,B,B,B,B
156fb76c9c5a65b8,M,187.0,70.0,P01,True,10.43,A,A,A,A,A,B,B,B,B,B,B
3338ea8ab1bf2fa8,M,,,P18,False,10.93,excluded,excluded,A,B,B,B,B,B,B,B,B
a8cabbfebf0ba1ab,M,175.0,55.0,,True,11.53,A,B,B,B,B,B,B,B,B,B,B
01627a15c6bfb6be,M,,,P19,False,11.74,A,A,B,B,B,B,B,B,B,B,B
346bdc56e0f5f78d,M,178.0,60.0,P12,True,12.08,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
d185e073c4ff281f,M,,,,False,10.83,excluded,A,A,A,B,B,B,B,B,B,B
b2164b5273b06f3b,M,,,P11,False,11.52,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
75af40fd5839d660,M,170.0,55.0,,True,11.92,excluded,excluded,A,B,B,B,B,B,B,B,B
0c2d2ec75ffaaaef,F,165.0,54.0,P21,True,11.91,excluded,A,A,A,B,B,B,B,B,B,B
479960208dca63cb,M,178.0,68.0,,True,11.98,excluded,excluded,excluded,B,B,B,B,B,B,B,B
8c17f63eeb3177d5,M,,,P14,False,11.59,excluded,excluded,excluded,B,B,B,B,B,B,B,B
c30a625095cde66d,F,172.0,58.0,P00,True,12.49,A,A,B,B,B,B,B,B,B,B,B
42175675279c7b11,M,,,P10,False,11.65,excluded,excluded,A,B,B,B,B,B,B,B,B
3552a00a4902e6f3,F,164.0,52.0,P14,True,12.76,A,B,B,B,B,B,B,B,B,B,B
131f1d7ca55a9a9e,F,,,P14,False,12.19,A,B,B,B,B,B,B,B,B,B,B
0ed78a3bcbc2292d,F,,,,False,12.74,excluded,excluded,A,B,B,B,B,B,B,B,B
caee63fb027910b0,F,168.0,52.0,P03,True,12.95,excluded,excluded,A,B,B,B,B,B,B,B,B
feee5aedc4f95ea2,M,,,P08,False,11.57,A,A,A,B,B,B,B,B,B,B,B
466fe8023ef4bf0a,F,,,P20,False,12.23,A,A,A,A,A,A,B,B,B,B,B
d7d397d24af25b14,M,185.0,75.0,P00,True,13.93,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
6b7e32302a633e44,M,,,P15,False,12.18,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
517774badc5946a2,F,,,P15,False,13.33,A,B,B,B,B,B,B,B,B,B,B
b9f5b6a5e615b7d6,M,186.0,65.0,P15,True,11.36,excluded,excluded,A,A,B,B,B,B,B,B,B
410b71af0667b7dc,M,,,P08,False,11.73,excluded,excluded,B,B,B,B,B,B,B,B,B
6d5f1784a67a35dd,M,,,P20,False,12.45,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
9692ffc64da5464b,F,170.0,55.0,,True,13.2,A,B,B,B,B,B,B,B,B,B,B
354543c2a41eea50,M,,,P14,False,12.04,excluded,excluded,A,B,B,B,B,B,B,B,B
bf91052526c07d05,M,,,,False,11.41,excluded,A,A,B,B,B,B,B,B,B,B
aad3cd686f6e8f18,F,,,P26,False,12.98,A,B,B,B,B,B,B,B,B,B,B
833c51fa54b3d5b0,F,,,P15,False,11.48,excluded,excluded,excluded,excluded,excluded,excluded,A,A,A,A,B
3a1edb4a636a698f,M,,,P27,False,11.5,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
3c1f06f9997dbf1b,M,,,,False,11.69,excluded,excluded,B,B,B,B,B,B,B,B,B
155bc2d58600a67b,F,176.0,57.0,P18,True,12.15,excluded,excluded,A,B,B,B,B,B,B,B,B
04074f6e87cf063f,M,,,P10,False,11.51,excluded,excluded,A,B,B,B,B,B,B,B,B
99eefcdee0681a62,M,,,P23,False,11.35,excluded,excluded,A,B,B,B,B,B,B,B,B
444279b2de4e8300,M,,,P20,False,11.71,excluded,excluded,A,B,B,B,B,B,B,B,B
5c6334717d442df5,M,,,,False,10.92,A,B,B,B,B,B,B,B,B,B,B
f5bfc66a5a7a8a4b,F,,,P10,False,12.09,excluded,excluded,A,A,A,A,A,A,B,B,B
b14b1064e8c7311e,F,163.0,52.0,P07,True,13.1,A,A,B,B,B,B,B,B,B,B,B
282ce41fcb56e119,M,172.0,63.0,P14,True,10.91,A,A,A,A,B,B,B,B,B,B,B
17fad06f7d357827,M,185.0,67.0,P23,True,11.52,excluded,B,B,B,B,B,B,B,B,B,B
3cb252a692ad1f03,M,180.0,68.0,P19,True,11.33,excluded,excluded,B,B,B,B,B,B,B,B,B
0bac4c7ea202ddb1,M,,,P23,False,11.01,excluded,excluded,A,B,B,B,B,B,B,B,B
71a2d81b7044f5cd,M,183.0,75.0,P10,True,12.16,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
d1f8b383fbe06c83,M,185.0,66.0,P26,True,10.28,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
8001b7b5ce881656,F,,,P09,False,12.71,A,B,B,B,B,B,B,B,B,B,B
0c2719df5614cdca,F,,,P12,False,12.24,excluded,excluded,excluded,A,A,B,B,B,B,B,B
7f4112dd48761b6e,M,,,P20,False,11.48,excluded,excluded,A,B,B,B,B,B,B,B,B
7d03d3089847b74e,F,,,P07,False,13.02,A,A,B,B,B,B,B,B,B,B,B
7e4ebf0143f31e7b,M,,,P17,False,10.96,excluded,excluded,A,B,B,B,B,B,B,B,B
5974b3b0ad6268f0,M,,,P17,False,11.27,excluded,excluded,A,A,B,B,B,B,B,B,B
cb98a7ae6d80f30e,M,,,P17,False,11.23,excluded,excluded,A,B,B,B,B,B,B,B,B
2d7868f0110f0fd6,F,,,P10,False,13.19,excluded,excluded,A,B,B,B,B,B,B,B,B
7eaf1ae1e76ed544,F,,,P20,False,11.91,excluded,excluded,excluded,A,A,A,A,A,B,B,B
74546a206935bab9,M,,,P10,False,12.17,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
aa75d135c4518503,F,,,P10,False,12.52,excluded,A,A,A,B,B,B,B,B,B,B
626cb5b17aab1071,F,,,P12,False,12.64,A,A,B,B,B,B,B,B,B,B,B
44d32f789ab9d081,M,184.0,75.0,P10,True,11.56,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
45450418b223efbd,F,,,P05,False,12.76,excluded,excluded,excluded,excluded,excluded,A,A,A,B,B,B
7c8e9488b9fce57e,F,,,P28,False,12.08,excluded,excluded,excluded,excluded,A,A,A,A,A,A,B
bc292339b8424e0d,F,,,P07,False,13.22,A,A,B,B,B,B,B,B,B,B,B
38e6f1f37c304e5b,F,170.0,62.0,P10,True,13.73,excluded,excluded,A,B,B,B,B,B,B,B,B
86a7a610b39f8139,M,,,,False,11.13,excluded,excluded,A,B,B,B,B,B,B,B,B
ba2e06a02a1102ed,F,,,P30,False,12.88,A,B,B,B,B,B,B,B,B,B,B
c5847196b0333327,M,170.0,60.0,P20,True,11.71,A,A,B,B,B,B,B,B,B,B,B
d253053d687dc406,F,166.0,55.0,P10,True,13.4,A,B,B,B,B,B,B,B,B,B,B
f658e8d5e77840b3,F,163.0,48.0,P10,True,12.63,excluded,A,A,B,B,B,B,B,B,B,B
b5e8b686f51f06ac,M,,,P14,False,11.49,excluded,excluded,A,A,B,B,B,B,B,B,B
33bde3fb8b5bbc0b,F,,,P01,False,12.47,A,A,B,B,B,B,B,B,B,B,B
559e32b89399b568,F,,,P26,False,13.24,A,A,B,B,B,B,B,B,B,B,B
7190e71ad272c426,M,,,P10,False,12.38,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
b1f91c669a768215,F,,,P30,False,12.8,A,B,B,B,B,B,B,B,B,B,B
297f8eda77fba2ff,F,,,P28,False,13.11,A,B,B,B,B,B,B,B,B,B,B
6c110966078fba3e,F,,,,False,12.59,excluded,excluded,A,A,A,B,B,B,B,B,B
b9dbfec854986027,F,,,,False,12.22,A,B,B,B,B,B,B,B,B,B,B
be993355671fa865,F,,,P17,False,12.71,excluded,excluded,A,B,B,B,B,B,B,B,B
35a1a5c46021870f,F,,,P20,False,12.97,A,B,B,B,B,B,B,B,B,B,B
858c25062cefb957,M,178.0,65.0,P09,True,11.26,excluded,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B
63819ff7095b5f72,F,171.0,51.0,P25,True,12.48,excluded,excluded,A,B,B,B,B,B,B,B,B
35b940642f393188,M,,,P10,False,11.23,excluded,A,A,B,B,B,B,B,B,B,B
6e8a589894e9898e,M,,,,False,11.78,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
9d5ad9746833d504,F,,,P13,False,12.21,A,A,B,B,B,B,B,B,B,B,B
ac7274ec0397fbce,F,,,P28,False,13.46,A,A,B,B,B,B,B,B,B,B,B
bc6d12796cb5797d,F,,,P23,False,12.7,excluded,excluded,A,A,B,B,B,B,B,B,B
be99464dba69c49f,M,,,P20,False,11.87,excluded,excluded,A,B,B,B,B,B,B,B,B
87cb80bf15ed0978,F,,,P23,False,12.64,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
5f9fb82346100d7b,F,,,P03,False,12.05,A,B,B,B,B,B,B,B,B,B,B
2e45a538e0a54678,F,,,P13,False,12.21,A,A,B,B,B,B,B,B,B,B,B
4923936e7d4c2d3c,M,,,,False,11.16,excluded,excluded,A,B,B,B,B,B,B,B,B
15e3990a5984f25e,F,,,P30,False,12.97,excluded,excluded,A,A,B,B,B,B,B,B,B
6c942adafdb4479c,M,,,P23,False,11.63,excluded,A,A,B,B,B,B,B,B,B,B
b94ec6fc6a76c976,F,,,P21,False,13.08,A,B,B,B,B,B,B,B,B,B,B
684454dc226a182d,F,,,,False,12.77,A,A,B,B,B,B,B,B,B,B,B
d0e3b5cbdfe0543b,F,,,P17,False,12.54,excluded,A,A,B,B,B,B,B,B,B,B
1a1a3a744efb9c57,M,,,,False,11.16,excluded,excluded,A,B,B,B,B,B,B,B,B
10ae50f242857198,M,,,,False,11.13,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
9a95b64a028d39d6,M,,,,False,11.57,excluded,excluded,B,B,B,B,B,B,B,B,B
3979234fa7cf0dcd,M,,,P09,False,11.93,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
58a24f7d3d2c5888,M,,,P23,False,12.05,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
ada3d6f5cecb1c63,M,186.0,72.0,P23,True,11.81,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
fe4fa8ddd4d7f43b,F,,,P17,False,12.74,excluded,excluded,A,B,B,B,B,B,B,B,B
3d38ff9a575a9f54,M,,,P14,False,10.8,A,B,B,B,B,B,B,B,B,B,B
42c1d80fe384e975,F,,,P20,False,12.99,excluded,excluded,A,B,B,B,B,B,B,B,B
90a261cfd063653d,F,170.0,55.0,P06,True,13.18,excluded,excluded,A,A,B,B,B,B,B,B,B
380f581e39888df9,M,,,P10,False,11.72,excluded,excluded,A,B,B,B,B,B,B,B,B
dd06ceb5686419a3,M,175.0,60.0,P10,True,12.56,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
15758563d39f83a5,M,181.0,75.0,P10,True,11.03,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
b6551a1bd945ff2f,M,,,P10,False,11.96,excluded,excluded,B,B,B,B,B,B,B,B,B
8b97e56dedc9692e,F,,,P27,False,12.35,excluded,excluded,A,A,B,B,B,B,B,B,B
0179039fea625d30,M,,,P25,False,11.18,A,A,B,B,B,B,B,B,B,B,B
fea9b4a6d4f6c93d,M,,,P14,False,11.97,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
86270b7fdfa8fd9a,M,176.0,63.0,P21,True,11.86,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
6d4718a0ec3c6a53,M,,,P09,False,11.0,A,B,B,B,B,B,B,B,B,B,B
dfba195f7f689407,F,,,P10,False,12.33,excluded,excluded,excluded,A,A,A,B,B,B,B,B
de1906d8a2705669,F,,,P14,False,12.48,excluded,excluded,A,A,B,B,B,B,B,B,B
d9db762043e6816f,M,,,P08,False,13.11,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
a4c23fb4639d4616,F,169.0,58.0,P25,True,13.04,excluded,excluded,A,B,B,B,B,B,B,B,B
8dc169fa906abd7c,M,,,P17,False,11.25,excluded,excluded,A,B,B,B,B,B,B,B,B
0c8360532dc665e8,F,,,P14,False,13.02,excluded,excluded,A,B,B,B,B,B,B,B,B
bf0339fa7ada9b1b,F,,,P08,False,12.87,excluded,excluded,A,A,B,B,B,B,B,B,B
cb7fe86c5aecc305,F,162.0,49.0,P10,True,11.75,excluded,excluded,excluded,A,A,A,B,B,B,B,B
88a0743827596361,M,178.0,62.0,P14,True,11.54,excluded,B,B,B,B,B,B,B,B,B,B
efa406ed72338280,F,170.0,60.0,P17,True,11.71,excluded,excluded,A,A,A,A,B,B,B,B,B
84fbae39fd5d7562,M,,60.0,,False,11.02,excluded,excluded,A,B,B,B,B,B,B,B,B
94f2d8bad3d256d5,F,172.0,54.0,P18,True,11.87,excluded,excluded,A,A,B,B,B,B,B,B,B
c81f548a3a0ba44d,M,,,,False,12.03,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
5105781c374a878d,M,,,,False,11.39,excluded,excluded,excluded,B,B,B,B,B,B,B,B
cfbbe527754ab04e,F,169.0,51.0,P19,True,12.11,excluded,excluded,excluded,A,A,A,A,B,B,B,B
2151544dc2061082,M,,,P09,False,11.86,A,B,B,B,B,B,B,B,B,B,B
93c7a077f816225b,M,,,P20,False,12.07,B,B,B,B,B,B,B,B,B,B,B
ab0ea9c03b30543e,F,160.0,51.0,P01,True,12.42,excluded,A,A,B,B,B,B,B,B,B,B
ca186555e9cdffe5,M,,,P04,False,11.46,excluded,excluded,A,B,B,B,B,B,B,B,B
591266c3e4400293,F,,,P25,False,13.73,A,B,B,B,B,B,B,B,B,B,B
0032e7d558115ef2,F,,,P04,False,13.62,A,B,B,B,B,B,B,B,B,B,B
64a6c7eb80bb3fbe,F,168.0,50.0,P10,True,13.62,A,B,B,B,B,B,B,B,B,B,B
d1aa31e41899b179,M,,,,False,10.87,excluded,excluded,excluded,excluded,excluded,excluded,excluded,B,B,B,B
58bffb1be8dad7b5,M,,,P23,False,12.11,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
6e2e83882a033e54,F,,,P03,False,12.1,A,A,B,B,B,B,B,B,B,B,B
b6c36a3d0ae1e1f5,F,,,P21,False,12.29,A,A,B,B,B,B,B,B,B,B,B
0b524905043e02ee,F,,,P20,False,13.09,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
78896e3f4f2a16f0,F,,,P24,False,12.91,excluded,excluded,A,A,A,A,A,B,B,B,B
10d740473fb953c7,F,165.0,50.0,P10,True,12.76,excluded,excluded,A,A,A,A,B,B,B,B,B
b6316d9227822394,M,,,P20,False,11.46,excluded,excluded,B,B,B,B,B,B,B,B,B
16a3fb24b7523a09,F,165.0,48.0,P30,True,12.5,A,B,B,B,B,B,B,B,B,B,B
562549867fa149d8,M,,,P03,False,10.97,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
d44fdc80afed7b5b,M,,,P15,False,11.79,excluded,excluded,B,B,B,B,B,B,B,B,B
67abf5d0c765d28f,M,,,P01,False,10.63,excluded,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B
6f59c92b7a132c69,M,,,P10,False,11.08,excluded,A,A,B,B,B,B,B,B,B,B
8bbf335310e22405,M,178.0,78.0,,True,11.87,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
09dc9831e43aab47,M,,,P23,False,11.83,excluded,excluded,A,B,B,B,B,B,B,B,B
71c5d9b4e0f7b8f5,M,,,,False,11.54,A,B,B,B,B,B,B,B,B,B,B
ffe4945497648377,M,,,P20,False,11.49,excluded,excluded,A,B,B,B,B,B,B,B,B
c7cdd0faefacbfd3,M,,,P10,False,11.67,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
dc3bca6fbb38e47e,F,,,P28,False,13.18,excluded,B,B,B,B,B,B,B,B,B,B
760c7cec8025a170,M,,,,False,11.39,A,B,B,B,B,B,B,B,B,B,B
f8cccad4b12d12c9,M,,,P20,False,11.07,excluded,excluded,excluded,B,B,B,B,B,B,B,B
71445409d5a74899,M,,,P25,False,12.41,A,A,B,B,B,B,B,B,B,B,B
c8b5be0a4f9350d7,F,169.0,55.0,P10,True,12.34,A,A,A,B,B,B,B,B,B,B,B
36b8eea7a944254a,M,,,P03,False,11.16,excluded,excluded,A,B,B,B,B,B,B,B,B
a9ebcbe63b9df7b6,M,178.0,70.0,P10,True,11.89,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
4bed531821184b80,F,,,P08,False,13.19,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
adbfbe1d24662549,F,,,P08,False,11.81,excluded,excluded,excluded,excluded,excluded,excluded,A,A,A,B,B
e538467d989d8080,M,,,P10,False,11.47,excluded,excluded,A,A,B,B,B,B,B,B,B
cb158df9145b03ed,M,,,,False,11.64,A,B,B,B,B,B,B,B,B,B,B
5d853e92ac69ca4c,M,,,P03,False,12.14,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
d97a818856fde8f6,M,,,P10,False,11.09,excluded,A,A,B,B,B,B,B,B,B,B
32fcedd5d4e797f5,M,,,P17,False,11.01,excluded,excluded,B,B,B,B,B,B,B,B,B
d9ab887af8d1c34e,M,188.0,78.0,P27,True,10.58,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
9726e6b069d18096,F,,,P12,False,11.92,excluded,excluded,excluded,A,A,A,A,A,B,B,B
07c7773d4fbefa51,F,167.0,50.0,P26,True,12.07,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
40ea960410b37fb0,M,185.0,70.0,P21,True,11.05,excluded,excluded,A,B,B,B,B,B,B,B,B
0753de0d84f7ab3c,M,,,P12,False,11.64,excluded,excluded,A,B,B,B,B,B,B,B,B
9db9655d84dd072e,F,,,,False,13.11,excluded,excluded,A,B,B,B,B,B,B,B,B
76b61a72aacf9f13,F,166.0,52.0,P23,True,12.61,excluded,excluded,A,B,B,B,B,B,B,B,B
5a597b7afcb3f352,F,163.0,48.0,P01,True,12.35,excluded,A,A,A,B,B,B,B,B,B,B
c779085e176f9852,M,,,P17,False,11.81,excluded,excluded,A,B,B,B,B,B,B,B,B
62458958f57fc1ac,F,,,,False,12.51,excluded,excluded,A,B,B,B,B,B,B,B,B
882ee60d1ca45438,M,175.0,55.0,,True,11.79,excluded,B,B,B,B,B,B,B,B,B,B
70bd78ca86c716bb,M,,,P23,False,11.34,excluded,A,A,B,B,B,B,B,B,B,B
f60874a4925e1ee3,M,175.0,63.0,P03,True,10.68,excluded,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B
14ff1c90a45b59ae,F,,,P09,False,12.88,excluded,excluded,A,B,B,B,B,B,B,B,B
c65fe90ac2a68381,M,,,P09,False,10.15,excluded,A,A,A,B,B,B,B,B,B,B
141a08a6ced55b64,F,,,P28,False,12.86,A,A,B,B,B,B,B,B,B,B,B
b21f76f68beb5296,M,,,P09,False,10.78,A,A,B,B,B,B,B,B,B,B,B
c53fb4c69e9e129d,M,,,P12,False,10.85,excluded,excluded,A,A,A,B,B,B,B,B,B
237ab843699bf3de,M,,,P23,False,11.14,excluded,B,B,B,B,B,B,B,B,B,B
02691bb8c8a7a70e,M,,,,False,12.28,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
60c4c7f4fd02c492,M,180.0,65.0,,True,12.31,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
434e176eb4f4d490,M,,,P03,False,11.21,A,B,B,B,B,B,B,B,B,B,B
9b88cc4f466897f2,F,158.0,45.0,P20,True,12.18,excluded,A,A,A,A,B,B,B,B,B,B
f93cf64b31fca872,M,,,P17,False,12.53,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
17f4b84a3121be64,F,,,P15,False,12.75,excluded,excluded,A,A,B,B,B,B,B,B,B
a854483ee74c9580,F,,,P17,False,12.43,A,A,B,B,B,B,B,B,B,B,B
5448ccc98510b0b9,F,167.0,51.0,P27,True,12.53,excluded,excluded,A,A,B,B,B,B,B,B,B
b014dc2543939f32,M,,,P10,False,11.59,excluded,excluded,A,B,B,B,B,B,B,B,B
0df01312a8e73d7e,M,170.0,68.0,P23,True,10.93,excluded,excluded,excluded,excluded,excluded,excluded,B,B,B,B,B
d17e017dd8fae8b9,M,178.0,68.0,,True,10.78,excluded,excluded,A,A,A,B,B,B,B,B,B
e926e29562429ddd,F,172.0,50.0,P14,True,12.27,excluded,A,A,A,A,B,B,B,B,B,B
fe1b9fdbc79a01c4,M,178.0,72.0,P08,True,10.6,excluded,excluded,excluded,excluded,B,B,B,B,B,B,B
2c032e9b7332e6e8,M,,,,False,12.08,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
990b1d316a62666f,M,,,P27,False,10.93,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
6f68406966dc96a6,M,,,P12,False,11.34,excluded,excluded,A,B,B,B,B,B,B,B,B
4b0802a2cdd6f8f8,F,,,,False,13.21,excluded,excluded,A,B,B,B,B,B,B,B,B
fc0a2b8505311782,M,,,P10,False,11.44,excluded,excluded,A,B,B,B,B,B,B,B,B
c6724f7115e884ea,M,,,P14,False,10.8,excluded,excluded,excluded,A,A,B,B,B,B,B,B
1a18d7eef85bc02d,M,180.0,65.0,P00,True,12.48,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
827a0b956d0e845e,F,,,P17,False,13.09,A,B,B,B,B,B,B,B,B,B,B
cacb1f314e4b236a,M,,,P01,False,10.99,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
